transaction_id,date,store_id,product_id,units_sold,unit_price,total_revenue
TXN004652,2026-08-05,STR001,PRD013,6,9.99,59.94
TXN004653,2026-08-05,STR001,PRD014,6,44.99,269.94
TXN004654,2026-08-05,STR001,PRD015,9,34.99,314.91
TXN004655,2026-08-05,STR001,PRD016,15,13.99,209.85
TXN004656,2026-08-05,STR001,PRD017,15,22.99,344.85
TXN004657,2026-08-05,STR001,PRD019,14,10.99,153.86
TXN004658,2026-08-05,STR001,PRD020,12,14.99,179.88
TXN004659,2026-08-05,STR001,PRD021,7,12.99,90.93
TXN004660,2026-08-05,STR001,PRD022,7,32.99,230.93
TXN004661,2026-08-05,STR001,PRD023,10,24.99,249.9
TXN004662,2026-08-05,STR001,PRD024,11,27.99,307.89
TXN004663,2026-08-05,STR001,PRD025,6,42.99,257.94
TXN004664,2026-08-05,STR002,PRD001,2,49.99,99.98
TXN004665,2026-08-05,STR002,PRD002,3,89.99,269.97
TXN004666,2026-08-05,STR002,PRD003,3,179.99,539.97
TXN004667,2026-08-05,STR002,PRD004,4,34.99,139.96
TXN004668,2026-08-05,STR002,PRD005,4,329.99,1319.96
TXN004669,2026-08-05,STR002,PRD006,8,24.99,199.92
TXN004670,2026-08-05,STR002,PRD007,8,39.99,319.92
TXN004671,2026-08-05,STR002,PRD008,6,79.99,479.94
TXN004672,2026-08-05,STR002,PRD009,8,19.99,159.92
TXN004673,2026-08-05,STR002,PRD010,6,219.99,1319.94
TXN004674,2026-08-05,STR002,PRD011,7,16.99,118.93
TXN004675,2026-08-05,STR002,PRD013,6,9.99,59.94
TXN004676,2026-08-05,STR002,PRD014,9,44.99,404.91
TXN004677,2026-08-05,STR002,PRD015,8,34.99,279.92
TXN004678,2026-08-05,STR002,PRD016,16,13.99,223.84
TXN004679,2026-08-05,STR002,PRD017,15,22.99,344.85
TXN004680,2026-08-05,STR002,PRD019,10,10.99,109.9
TXN004681,2026-08-05,STR002,PRD020,8,14.99,119.92
TXN004682,2026-08-05,STR002,PRD021,8,12.99,103.92
TXN004683,2026-08-05,STR002,PRD022,9,32.99,296.91
TXN004684,2026-08-05,STR002,PRD023,6,24.99,149.94
TXN004685,2026-08-05,STR002,PRD024,8,27.99,223.92
TXN004686,2026-08-05,STR002,PRD025,11,42.99,472.89
TXN004687,2026-08-05,STR003,PRD001,2,49.99,99.98
TXN004688,2026-08-05,STR003,PRD002,2,89.99,179.98
TXN004689,2026-08-05,STR003,PRD004,5,34.99,174.95
TXN004690,2026-08-05,STR003,PRD005,6,329.99,1979.94
TXN004691,2026-08-05,STR003,PRD006,3,24.99,74.97
TXN004692,2026-08-05,STR003,PRD007,3,39.99,119.97
TXN004693,2026-08-05,STR003,PRD008,6,79.99,479.94
TXN004694,2026-08-05,STR003,PRD009,7,19.99,139.93
TXN004695,2026-08-05,STR003,PRD010,3,219.99,659.97
TXN004696,2026-08-05,STR003,PRD011,4,16.99,67.96
TXN004697,2026-08-05,STR003,PRD013,8,9.99,79.92
TXN004698,2026-08-05,STR003,PRD014,5,44.99,224.95
TXN004699,2026-08-05,STR003,PRD015,4,34.99,139.96
TXN004700,2026-08-05,STR003,PRD016,14,13.99,195.86
TXN004701,2026-08-05,STR003,PRD017,12,22.99,275.88
TXN004702,2026-08-05,STR003,PRD018,11,4.99,54.89
TXN004703,2026-08-05,STR003,PRD019,11,10.99,120.89
TXN004704,2026-08-05,STR003,PRD020,12,14.99,179.88
TXN004705,2026-08-05,STR003,PRD021,12,12.99,155.88
TXN004706,2026-08-05,STR003,PRD022,7,32.99,230.93
TXN004707,2026-08-05,STR003,PRD023,7,24.99,174.93
TXN004708,2026-08-05,STR003,PRD024,7,27.99,195.93
TXN004709,2026-08-05,STR003,PRD025,5,42.99,214.95
TXN004710,2026-08-06,STR001,PRD001,2,49.99,99.98
TXN004711,2026-08-06,STR001,PRD002,4,89.99,359.96
TXN004712,2026-08-06,STR001,PRD004,5,34.99,174.95
TXN004713,2026-08-06,STR001,PRD005,5,329.99,1649.95
TXN004714,2026-08-06,STR001,PRD006,7,24.99,174.93
TXN004715,2026-08-06,STR001,PRD007,7,39.99,279.93
TXN004716,2026-08-06,STR001,PRD008,6,79.99,479.94
TXN004717,2026-08-06,STR001,PRD009,4,19.99,79.96
TXN004718,2026-08-06,STR001,PRD010,8,219.99,1759.92
TXN004719,2026-08-06,STR001,PRD011,5,16.99,84.95
TXN004720,2026-08-06,STR001,PRD012,8,119.99,959.92
TXN004721,2026-08-06,STR001,PRD013,8,9.99,79.92
TXN004722,2026-08-06,STR001,PRD014,7,44.99,314.93
TXN004723,2026-08-06,STR001,PRD015,9,34.99,314.91
TXN004724,2026-08-06,STR001,PRD016,14,13.99,195.86
TXN004725,2026-08-06,STR001,PRD017,16,22.99,367.84
TXN004726,2026-08-06,STR001,PRD018,2,4.99,9.98
TXN004727,2026-08-06,STR001,PRD019,16,10.99,175.84
TXN004728,2026-08-06,STR001,PRD020,12,14.99,179.88
TXN004729,2026-08-06,STR001,PRD021,10,12.99,129.9
TXN004730,2026-08-06,STR001,PRD022,12,32.99,395.88
TXN004731,2026-08-06,STR001,PRD023,8,24.99,199.92
TXN004732,2026-08-06,STR001,PRD024,6,27.99,167.94
TXN004733,2026-08-06,STR001,PRD025,12,42.99,515.88
TXN004734,2026-08-06,STR002,PRD001,4,49.99,199.96
TXN004735,2026-08-06,STR002,PRD002,5,89.99,449.95
TXN004736,2026-08-06,STR002,PRD003,4,179.99,719.96
TXN004737,2026-08-06,STR002,PRD004,3,34.99,104.97
TXN004738,2026-08-06,STR002,PRD005,4,329.99,1319.96
TXN004739,2026-08-06,STR002,PRD006,3,24.99,74.97
TXN004740,2026-08-06,STR002,PRD007,3,39.99,119.97
TXN004741,2026-08-06,STR002,PRD008,7,79.99,559.93
TXN004742,2026-08-06,STR002,PRD009,4,19.99,79.96
TXN004743,2026-08-06,STR002,PRD010,5,219.99,1099.95
TXN004744,2026-08-06,STR002,PRD011,6,16.99,101.94
TXN004745,2026-08-06,STR002,PRD013,4,9.99,39.96
TXN004746,2026-08-06,STR002,PRD014,9,44.99,404.91
TXN004747,2026-08-06,STR002,PRD015,7,34.99,244.93
TXN004748,2026-08-06,STR002,PRD016,15,13.99,209.85
TXN004749,2026-08-06,STR002,PRD017,8,22.99,183.92
TXN004750,2026-08-06,STR002,PRD018,1,4.99,4.99
TXN004751,2026-08-06,STR002,PRD019,12,10.99,131.88
TXN004752,2026-08-06,STR002,PRD020,11,14.99,164.89
TXN004753,2026-08-06,STR002,PRD021,5,12.99,64.95
TXN004754,2026-08-06,STR002,PRD022,10,32.99,329.9
TXN004755,2026-08-06,STR002,PRD023,8,24.99,199.92
TXN004756,2026-08-06,STR002,PRD024,11,27.99,307.89
TXN004757,2026-08-06,STR002,PRD025,11,42.99,472.89
TXN004758,2026-08-06,STR003,PRD001,5,49.99,249.95
TXN004759,2026-08-06,STR003,PRD002,3,89.99,269.97
TXN004760,2026-08-06,STR003,PRD004,5,34.99,174.95
TXN004761,2026-08-06,STR003,PRD005,3,329.99,989.97
TXN004762,2026-08-06,STR003,PRD006,5,24.99,124.95
TXN004763,2026-08-06,STR003,PRD007,3,39.99,119.97
TXN004764,2026-08-06,STR003,PRD008,6,79.99,479.94
TXN004765,2026-08-06,STR003,PRD009,8,19.99,159.92
TXN004766,2026-08-06,STR003,PRD010,4,219.99,879.96
TXN004767,2026-08-06,STR003,PRD011,8,16.99,135.92
TXN004768,2026-08-06,STR003,PRD012,10,119.99,1199.9
TXN004769,2026-08-06,STR003,PRD013,10,9.99,99.9
TXN004770,2026-08-06,STR003,PRD014,9,44.99,404.91
TXN004771,2026-08-06,STR003,PRD015,6,34.99,209.94
TXN004772,2026-08-06,STR003,PRD016,12,13.99,167.88
TXN004773,2026-08-06,STR003,PRD017,9,22.99,206.91
TXN004774,2026-08-06,STR003,PRD018,12,4.99,59.88
TXN004775,2026-08-06,STR003,PRD019,14,10.99,153.86
TXN004776,2026-08-06,STR003,PRD020,11,14.99,164.89
TXN004777,2026-08-06,STR003,PRD021,7,12.99,90.93
TXN004778,2026-08-06,STR003,PRD022,9,32.99,296.91
TXN004779,2026-08-06,STR003,PRD023,6,24.99,149.94
TXN004780,2026-08-06,STR003,PRD024,12,27.99,335.88
TXN004781,2026-08-06,STR003,PRD025,12,42.99,515.88
TXN004782,2026-08-07,STR001,PRD001,4,49.99,199.96
TXN004783,2026-08-07,STR001,PRD002,6,89.99,539.94
TXN004784,2026-08-07,STR001,PRD004,3,34.99,104.97
TXN004785,2026-08-07,STR001,PRD005,4,329.99,1319.96
TXN004786,2026-08-07,STR001,PRD006,3,24.99,74.97
TXN004787,2026-08-07,STR001,PRD007,4,39.99,159.96
TXN004788,2026-08-07,STR001,PRD008,3,79.99,239.97
TXN004789,2026-08-07,STR001,PRD009,7,19.99,139.93
TXN004790,2026-08-07,STR001,PRD010,3,219.99,659.97
TXN004791,2026-08-07,STR001,PRD011,5,16.99,84.95
TXN004792,2026-08-07,STR001,PRD012,4,119.99,479.96
TXN004793,2026-08-07,STR001,PRD013,6,9.99,59.94
TXN004794,2026-08-07,STR001,PRD014,6,44.99,269.94
TXN004795,2026-08-07,STR001,PRD015,5,34.99,174.95
TXN004796,2026-08-07,STR001,PRD016,15,13.99,209.85
TXN004797,2026-08-07,STR001,PRD017,8,22.99,183.92
TXN004798,2026-08-07,STR001,PRD019,9,10.99,98.91
TXN004799,2026-08-07,STR001,PRD020,10,14.99,149.9
TXN004800,2026-08-07,STR001,PRD021,5,12.99,64.95
TXN004801,2026-08-07,STR001,PRD022,12,32.99,395.88
TXN004802,2026-08-07,STR001,PRD023,10,24.99,249.9
TXN004803,2026-08-07,STR001,PRD024,11,27.99,307.89
TXN004804,2026-08-07,STR001,PRD025,9,42.99,386.91
TXN004805,2026-08-07,STR002,PRD001,5,49.99,249.95
TXN004806,2026-08-07,STR002,PRD002,4,89.99,359.96
TXN004807,2026-08-07,STR002,PRD003,5,179.99,899.95
TXN004808,2026-08-07,STR002,PRD004,2,34.99,69.98
TXN004809,2026-08-07,STR002,PRD005,4,329.99,1319.96
TXN004810,2026-08-07,STR002,PRD006,3,24.99,74.97
TXN004811,2026-08-07,STR002,PRD007,4,39.99,159.96
TXN004812,2026-08-07,STR002,PRD008,3,79.99,239.97
TXN004813,2026-08-07,STR002,PRD009,5,19.99,99.95
TXN004814,2026-08-07,STR002,PRD010,3,219.99,659.97
TXN004815,2026-08-07,STR002,PRD011,4,16.99,67.96
TXN004816,2026-08-07,STR002,PRD013,5,9.99,49.95
TXN004817,2026-08-07,STR002,PRD014,5,44.99,224.95
TXN004818,2026-08-07,STR002,PRD015,10,34.99,349.9
TXN004819,2026-08-07,STR002,PRD016,12,13.99,167.88
TXN004820,2026-08-07,STR002,PRD017,14,22.99,321.86
TXN004821,2026-08-07,STR002,PRD019,9,10.99,98.91
TXN004822,2026-08-07,STR002,PRD020,11,14.99,164.89
TXN004823,2026-08-07,STR002,PRD021,11,12.99,142.89
TXN004824,2026-08-07,STR002,PRD022,12,32.99,395.88
TXN004825,2026-08-07,STR002,PRD023,5,24.99,124.95
TXN004826,2026-08-07,STR002,PRD024,8,27.99,223.92
TXN004827,2026-08-07,STR002,PRD025,12,42.99,515.88
TXN004828,2026-08-07,STR003,PRD001,2,49.99,99.98
TXN004829,2026-08-07,STR003,PRD002,6,89.99,539.94
TXN004830,2026-08-07,STR003,PRD004,3,34.99,104.97
TXN004831,2026-08-07,STR003,PRD005,5,329.99,1649.95
TXN004832,2026-08-07,STR003,PRD006,6,24.99,149.94
TXN004833,2026-08-07,STR003,PRD007,5,39.99,199.95
TXN004834,2026-08-07,STR003,PRD008,5,79.99,399.95
TXN004835,2026-08-07,STR003,PRD009,4,19.99,79.96
TXN004836,2026-08-07,STR003,PRD010,8,219.99,1759.92
TXN004837,2026-08-07,STR003,PRD011,9,16.99,152.91
TXN004838,2026-08-07,STR003,PRD012,4,119.99,479.96
TXN004839,2026-08-07,STR003,PRD013,9,9.99,89.91
TXN004840,2026-08-07,STR003,PRD014,8,44.99,359.92
TXN004841,2026-08-07,STR003,PRD015,8,34.99,279.92
TXN004842,2026-08-07,STR003,PRD016,9,13.99,125.91
TXN004843,2026-08-07,STR003,PRD018,15,4.99,74.85
TXN004844,2026-08-07,STR003,PRD019,12,10.99,131.88
TXN004845,2026-08-07,STR003,PRD020,11,14.99,164.89
TXN004846,2026-08-07,STR003,PRD021,10,12.99,129.9
TXN004847,2026-08-07,STR003,PRD022,5,32.99,164.95
TXN004848,2026-08-07,STR003,PRD023,8,24.99,199.92
TXN004849,2026-08-07,STR003,PRD024,6,27.99,167.94
TXN004850,2026-08-07,STR003,PRD025,8,42.99,343.92
TXN004851,2026-08-08,STR001,PRD001,6,49.99,299.94
TXN004852,2026-08-08,STR001,PRD002,5,89.99,449.95
TXN004853,2026-08-08,STR001,PRD004,4,34.99,139.96
TXN004854,2026-08-08,STR001,PRD005,8,329.99,2639.92
TXN004855,2026-08-08,STR001,PRD006,8,24.99,199.92
TXN004856,2026-08-08,STR001,PRD007,5,39.99,199.95
TXN004857,2026-08-08,STR001,PRD008,4,79.99,319.96
TXN004858,2026-08-08,STR001,PRD009,4,19.99,79.96
TXN004859,2026-08-08,STR001,PRD010,5,219.99,1099.95
TXN004860,2026-08-08,STR001,PRD011,12,16.99,203.88
TXN004861,2026-08-08,STR001,PRD012,11,119.99,1319.89
TXN004862,2026-08-08,STR001,PRD013,9,9.99,89.91
TXN004863,2026-08-08,STR001,PRD014,11,44.99,494.89
TXN004864,2026-08-08,STR001,PRD015,10,34.99,349.9
TXN004865,2026-08-08,STR001,PRD016,12,13.99,167.88
TXN004866,2026-08-08,STR001,PRD017,14,22.99,321.86
TXN004867,2026-08-08,STR001,PRD019,11,10.99,120.89
TXN004868,2026-08-08,STR001,PRD020,12,14.99,179.88
TXN004869,2026-08-08,STR001,PRD021,15,12.99,194.85
TXN004870,2026-08-08,STR001,PRD022,8,32.99,263.92
TXN004871,2026-08-08,STR001,PRD023,12,24.99,299.88
TXN004872,2026-08-08,STR001,PRD024,6,27.99,167.94
TXN004873,2026-08-08,STR001,PRD025,6,42.99,257.94
TXN004874,2026-08-08,STR002,PRD001,5,49.99,249.95
TXN004875,2026-08-08,STR002,PRD002,4,89.99,359.96
TXN004876,2026-08-08,STR002,PRD003,8,179.99,1439.92
TXN004877,2026-08-08,STR002,PRD004,2,34.99,69.98
TXN004878,2026-08-08,STR002,PRD005,4,329.99,1319.96
TXN004879,2026-08-08,STR002,PRD006,8,24.99,199.92
TXN004880,2026-08-08,STR002,PRD007,5,39.99,199.95
TXN004881,2026-08-08,STR002,PRD008,6,79.99,479.94
TXN004882,2026-08-08,STR002,PRD009,9,19.99,179.91
TXN004883,2026-08-08,STR002,PRD010,10,219.99,2199.9
TXN004884,2026-08-08,STR002,PRD011,12,16.99,203.88
TXN004885,2026-08-08,STR002,PRD013,9,9.99,89.91
TXN004886,2026-08-08,STR002,PRD014,11,44.99,494.89
TXN004887,2026-08-08,STR002,PRD015,5,34.99,174.95
TXN004888,2026-08-08,STR002,PRD016,18,13.99,251.82
TXN004889,2026-08-08,STR002,PRD017,16,22.99,367.84
TXN004890,2026-08-08,STR002,PRD018,2,4.99,9.98
TXN004891,2026-08-08,STR002,PRD019,12,10.99,131.88
TXN004892,2026-08-08,STR002,PRD020,15,14.99,224.85
TXN004893,2026-08-08,STR002,PRD021,6,12.99,77.94
TXN004894,2026-08-08,STR002,PRD022,15,32.99,494.85
TXN004895,2026-08-08,STR002,PRD023,15,24.99,374.85
TXN004896,2026-08-08,STR002,PRD024,11,27.99,307.89
TXN004897,2026-08-08,STR002,PRD025,15,42.99,644.85
TXN004898,2026-08-08,STR003,PRD001,4,49.99,199.96
TXN004899,2026-08-08,STR003,PRD002,8,89.99,719.92
TXN004900,2026-08-08,STR003,PRD004,8,34.99,279.92
TXN004901,2026-08-08,STR003,PRD005,5,329.99,1649.95
TXN004902,2026-08-08,STR003,PRD006,10,24.99,249.9
TXN004903,2026-08-08,STR003,PRD007,8,39.99,319.92
TXN004904,2026-08-08,STR003,PRD008,6,79.99,479.94
TXN004905,2026-08-08,STR003,PRD009,9,19.99,179.91
TXN004906,2026-08-08,STR003,PRD010,9,219.99,1979.91
TXN004907,2026-08-08,STR003,PRD011,5,16.99,84.95
TXN004908,2026-08-08,STR003,PRD012,10,119.99,1199.9
TXN004909,2026-08-08,STR003,PRD013,6,9.99,59.94
TXN004910,2026-08-08,STR003,PRD014,9,44.99,404.91
TXN004911,2026-08-08,STR003,PRD015,8,34.99,279.92
TXN004912,2026-08-08,STR003,PRD016,15,13.99,209.85
TXN004913,2026-08-08,STR003,PRD017,20,22.99,459.8
TXN004914,2026-08-08,STR003,PRD018,16,4.99,79.84
TXN004915,2026-08-08,STR003,PRD019,19,10.99,208.81
TXN004916,2026-08-08,STR003,PRD020,20,14.99,299.8
TXN004917,2026-08-08,STR003,PRD021,14,12.99,181.86
TXN004918,2026-08-08,STR003,PRD022,9,32.99,296.91
TXN004919,2026-08-08,STR003,PRD023,12,24.99,299.88
TXN004920,2026-08-08,STR003,PRD024,10,27.99,279.9
TXN004921,2026-08-08,STR003,PRD025,8,42.99,343.92
TXN004922,2026-08-09,STR001,PRD001,8,49.99,399.92
TXN004923,2026-08-09,STR001,PRD002,6,89.99,539.94
TXN004924,2026-08-09,STR001,PRD004,8,34.99,279.92
TXN004925,2026-08-09,STR001,PRD005,6,329.99,1979.94
TXN004926,2026-08-09,STR001,PRD006,9,24.99,224.91
TXN004927,2026-08-09,STR001,PRD007,5,39.99,199.95
TXN004928,2026-08-09,STR001,PRD008,9,79.99,719.91
TXN004929,2026-08-09,STR001,PRD009,6,19.99,119.94
TXN004930,2026-08-09,STR001,PRD011,8,16.99,135.92
TXN004931,2026-08-09,STR001,PRD012,5,119.99,599.95
TXN004932,2026-08-09,STR001,PRD013,10,9.99,99.9
TXN004933,2026-08-09,STR001,PRD014,5,44.99,224.95
TXN004934,2026-08-09,STR001,PRD015,5,34.99,174.95
TXN004935,2026-08-09,STR001,PRD016,10,13.99,139.9
TXN004936,2026-08-09,STR001,PRD019,10,10.99,109.9
TXN004937,2026-08-09,STR001,PRD020,14,14.99,209.86
TXN004938,2026-08-09,STR001,PRD021,8,12.99,103.92
TXN004939,2026-08-09,STR001,PRD022,10,32.99,329.9
TXN004940,2026-08-09,STR001,PRD023,8,24.99,199.92
TXN004941,2026-08-09,STR001,PRD024,6,27.99,167.94
TXN004942,2026-08-09,STR001,PRD025,14,42.99,601.86
TXN004943,2026-08-09,STR002,PRD001,6,49.99,299.94
TXN004944,2026-08-09,STR002,PRD002,8,89.99,719.92
TXN004945,2026-08-09,STR002,PRD003,5,179.99,899.95
TXN004946,2026-08-09,STR002,PRD004,5,34.99,174.95
TXN004947,2026-08-09,STR002,PRD005,2,329.99,659.98
TXN004948,2026-08-09,STR002,PRD006,6,24.99,149.94
TXN004949,2026-08-09,STR002,PRD007,5,39.99,199.95
TXN004950,2026-08-09,STR002,PRD008,9,79.99,719.91
TXN004951,2026-08-09,STR002,PRD009,4,19.99,79.96
TXN004952,2026-08-09,STR002,PRD010,4,219.99,879.96
TXN004953,2026-08-09,STR002,PRD011,11,16.99,186.89
TXN004954,2026-08-09,STR002,PRD013,12,9.99,119.88
TXN004955,2026-08-09,STR002,PRD014,5,44.99,224.95
TXN004956,2026-08-09,STR002,PRD015,9,34.99,314.91
TXN004957,2026-08-09,STR002,PRD016,10,13.99,139.9
TXN004958,2026-08-09,STR002,PRD017,16,22.99,367.84
TXN004959,2026-08-09,STR002,PRD018,2,4.99,9.98
TXN004960,2026-08-09,STR002,PRD019,18,10.99,197.82
TXN004961,2026-08-09,STR002,PRD020,16,14.99,239.84
TXN004962,2026-08-09,STR002,PRD021,6,12.99,77.94
TXN004963,2026-08-09,STR002,PRD022,11,32.99,362.89
TXN004964,2026-08-09,STR002,PRD023,6,24.99,149.94
TXN004965,2026-08-09,STR002,PRD024,8,27.99,223.92
TXN004966,2026-08-09,STR002,PRD025,2,42.99,85.98
TXN004967,2026-08-09,STR003,PRD001,2,49.99,99.98
TXN004968,2026-08-09,STR003,PRD002,4,89.99,359.96
TXN004969,2026-08-09,STR003,PRD004,2,34.99,69.98
TXN004970,2026-08-09,STR003,PRD005,2,329.99,659.98
TXN004971,2026-08-09,STR003,PRD006,10,24.99,249.9
TXN004972,2026-08-09,STR003,PRD007,5,39.99,199.95
TXN004973,2026-08-09,STR003,PRD008,9,79.99,719.91
TXN004974,2026-08-09,STR003,PRD009,5,19.99,99.95
TXN004975,2026-08-09,STR003,PRD010,5,219.99,1099.95
TXN004976,2026-08-09,STR003,PRD011,10,16.99,169.9
TXN004977,2026-08-09,STR003,PRD012,1,119.99,119.99
TXN004978,2026-08-09,STR003,PRD013,10,9.99,99.9
TXN004979,2026-08-09,STR003,PRD014,6,44.99,269.94
TXN004980,2026-08-09,STR003,PRD015,6,34.99,209.94
TXN004981,2026-08-09,STR003,PRD016,20,13.99,279.8
TXN004982,2026-08-09,STR003,PRD017,18,22.99,413.82
TXN004983,2026-08-09,STR003,PRD018,11,4.99,54.89
TXN004984,2026-08-09,STR003,PRD019,16,10.99,175.84
TXN004985,2026-08-09,STR003,PRD020,19,14.99,284.81
TXN004986,2026-08-09,STR003,PRD021,14,12.99,181.86
TXN004987,2026-08-09,STR003,PRD022,8,32.99,263.92
TXN004988,2026-08-09,STR003,PRD023,9,24.99,224.91
TXN004989,2026-08-09,STR003,PRD024,9,27.99,251.91
TXN004990,2026-08-09,STR003,PRD025,11,42.99,472.89
TXN004991,2026-08-10,STR001,PRD001,6,49.99,299.94
TXN004992,2026-08-10,STR001,PRD002,4,89.99,359.96
TXN004993,2026-08-10,STR001,PRD004,3,34.99,104.97
TXN004994,2026-08-10,STR001,PRD005,6,329.99,1979.94
TXN004995,2026-08-10,STR001,PRD006,7,24.99,174.93
TXN004996,2026-08-10,STR001,PRD007,6,39.99,239.94
TXN004997,2026-08-10,STR001,PRD008,5,79.99,399.95
TXN004998,2026-08-10,STR001,PRD009,7,19.99,139.93
TXN004999,2026-08-10,STR001,PRD010,5,219.99,1099.95
TXN005000,2026-08-10,STR001,PRD011,10,16.99,169.9
TXN005001,2026-08-10,STR001,PRD012,7,119.99,839.93
TXN005002,2026-08-10,STR001,PRD013,10,9.99,99.9
TXN005003,2026-08-10,STR001,PRD014,9,44.99,404.91
TXN005004,2026-08-10,STR001,PRD015,7,34.99,244.93
TXN005005,2026-08-10,STR001,PRD016,13,13.99,181.87
TXN005006,2026-08-10,STR001,PRD017,11,22.99,252.89
TXN005007,2026-08-10,STR001,PRD018,2,4.99,9.98
TXN005008,2026-08-10,STR001,PRD019,16,10.99,175.84
TXN005009,2026-08-10,STR001,PRD020,11,14.99,164.89
TXN005010,2026-08-10,STR001,PRD021,11,12.99,142.89
TXN005011,2026-08-10,STR001,PRD022,9,32.99,296.91
TXN005012,2026-08-10,STR001,PRD023,10,24.99,249.9
TXN005013,2026-08-10,STR001,PRD024,12,27.99,335.88
TXN005014,2026-08-10,STR001,PRD025,12,42.99,515.88
TXN005015,2026-08-10,STR002,PRD001,2,49.99,99.98
TXN005016,2026-08-10,STR002,PRD002,2,89.99,179.98
TXN005017,2026-08-10,STR002,PRD004,6,34.99,209.94
TXN005018,2026-08-10,STR002,PRD005,2,329.99,659.98
TXN005019,2026-08-10,STR002,PRD006,4,24.99,99.96
TXN005020,2026-08-10,STR002,PRD007,5,39.99,199.95
TXN005021,2026-08-10,STR002,PRD008,3,79.99,239.97
TXN005022,2026-08-10,STR002,PRD009,5,19.99,99.95
TXN005023,2026-08-10,STR002,PRD010,4,219.99,879.96
TXN005024,2026-08-10,STR002,PRD011,5,16.99,84.95
TXN005025,2026-08-10,STR002,PRD013,4,9.99,39.96
TXN005026,2026-08-10,STR002,PRD014,10,44.99,449.9
TXN005027,2026-08-10,STR002,PRD015,10,34.99,349.9
TXN005028,2026-08-10,STR002,PRD016,12,13.99,167.88
TXN005029,2026-08-10,STR002,PRD017,16,22.99,367.84
TXN005030,2026-08-10,STR002,PRD018,2,4.99,9.98
TXN005031,2026-08-10,STR002,PRD019,10,10.99,109.9
TXN005032,2026-08-10,STR002,PRD020,9,14.99,134.91
TXN005033,2026-08-10,STR002,PRD021,5,12.99,64.95
TXN005034,2026-08-10,STR002,PRD022,12,32.99,395.88
TXN005035,2026-08-10,STR002,PRD023,10,24.99,249.9
TXN005036,2026-08-10,STR002,PRD024,7,27.99,195.93
TXN005037,2026-08-10,STR003,PRD001,4,49.99,199.96
TXN005038,2026-08-10,STR003,PRD002,4,89.99,359.96
TXN005039,2026-08-10,STR003,PRD004,3,34.99,104.97
TXN005040,2026-08-10,STR003,PRD005,3,329.99,989.97
TXN005041,2026-08-10,STR003,PRD006,5,24.99,124.95
TXN005042,2026-08-10,STR003,PRD007,5,39.99,199.95
TXN005043,2026-08-10,STR003,PRD008,3,79.99,239.97
TXN005044,2026-08-10,STR003,PRD009,7,19.99,139.93
TXN005045,2026-08-10,STR003,PRD010,6,219.99,1319.94
TXN005046,2026-08-10,STR003,PRD011,8,16.99,135.92
TXN005047,2026-08-10,STR003,PRD012,5,119.99,599.95
TXN005048,2026-08-10,STR003,PRD013,9,9.99,89.91
TXN005049,2026-08-10,STR003,PRD014,9,44.99,404.91
TXN005050,2026-08-10,STR003,PRD015,6,34.99,209.94
TXN005051,2026-08-10,STR003,PRD016,15,13.99,209.85
TXN005052,2026-08-10,STR003,PRD017,10,22.99,229.9
TXN005053,2026-08-10,STR003,PRD018,9,4.99,44.91
TXN005054,2026-08-10,STR003,PRD019,12,10.99,131.88
TXN005055,2026-08-10,STR003,PRD020,8,14.99,119.92
TXN005056,2026-08-10,STR003,PRD021,11,12.99,142.89
TXN005057,2026-08-10,STR003,PRD022,6,32.99,197.94
TXN005058,2026-08-10,STR003,PRD023,5,24.99,124.95
TXN005059,2026-08-10,STR003,PRD024,10,27.99,279.9
TXN005060,2026-08-11,STR001,PRD001,5,49.99,249.95
TXN005061,2026-08-11,STR001,PRD002,5,89.99,449.95
TXN005062,2026-08-11,STR001,PRD004,6,34.99,209.94
TXN005063,2026-08-11,STR001,PRD005,2,329.99,659.98
TXN005064,2026-08-11,STR001,PRD006,8,24.99,199.92
TXN005065,2026-08-11,STR001,PRD007,8,39.99,319.92
TXN005066,2026-08-11,STR001,PRD008,6,79.99,479.94
TXN005067,2026-08-11,STR001,PRD009,3,19.99,59.97
TXN005068,2026-08-11,STR001,PRD010,5,219.99,1099.95
TXN005069,2026-08-11,STR001,PRD011,8,16.99,135.92
TXN005070,2026-08-11,STR001,PRD012,4,119.99,479.96
TXN005071,2026-08-11,STR001,PRD013,6,9.99,59.94
TXN005072,2026-08-11,STR001,PRD014,8,44.99,359.92
TXN005073,2026-08-11,STR001,PRD015,8,34.99,279.92
TXN005074,2026-08-11,STR001,PRD016,10,13.99,139.9
TXN005075,2026-08-11,STR001,PRD017,13,22.99,298.87
TXN005076,2026-08-11,STR001,PRD018,2,4.99,9.98
TXN005077,2026-08-11,STR001,PRD019,11,10.99,120.89
TXN005078,2026-08-11,STR001,PRD020,10,14.99,149.9
TXN005079,2026-08-11,STR001,PRD021,11,12.99,142.89
TXN005080,2026-08-11,STR001,PRD022,12,32.99,395.88
TXN005081,2026-08-11,STR001,PRD023,6,24.99,149.94
TXN005082,2026-08-11,STR001,PRD024,8,27.99,223.92
TXN005083,2026-08-11,STR001,PRD025,11,42.99,472.89
TXN005084,2026-08-11,STR002,PRD001,4,49.99,199.96
TXN005085,2026-08-11,STR002,PRD002,5,89.99,449.95
TXN005086,2026-08-11,STR002,PRD003,3,179.99,539.97
