date,store_id,product_id,stock_on_hand,reorder_status
2026-08-07,STR001,PRD008,29,NORMAL
2026-08-07,STR001,PRD009,32,NORMAL
2026-08-07,STR001,PRD010,5,LOW_STOCK
2026-08-07,STR001,PRD011,66,NORMAL
2026-08-07,STR001,PRD012,3,LOW_STOCK
2026-08-07,STR001,PRD013,121,NORMAL
2026-08-07,STR001,PRD014,16,LOW_STOCK
2026-08-07,STR001,PRD015,12,LOW_STOCK
2026-08-07,STR001,PRD016,15,LOW_STOCK
2026-08-07,STR001,PRD017,14,LOW_STOCK
2026-08-07,STR001,PRD018,91,NORMAL
2026-08-07,STR001,PRD019,11,LOW_STOCK
2026-08-07,STR001,PRD020,8,LOW_STOCK
2026-08-07,STR001,PRD021,67,NORMAL
2026-08-07,STR001,PRD022,16,LOW_STOCK
2026-08-07,STR001,PRD023,20,LOW_STOCK
2026-08-07,STR001,PRD024,92,NORMAL
2026-08-07,STR001,PRD025,7,LOW_STOCK
2026-08-07,STR002,PRD001,36,NORMAL
2026-08-07,STR002,PRD002,9,LOW_STOCK
2026-08-07,STR002,PRD003,13,LOW_STOCK
2026-08-07,STR002,PRD004,81,NORMAL
2026-08-07,STR002,PRD005,17,NORMAL
2026-08-07,STR002,PRD006,41,LOW_STOCK
2026-08-07,STR002,PRD007,26,LOW_STOCK
2026-08-07,STR002,PRD008,35,NORMAL
2026-08-07,STR002,PRD009,46,NORMAL
2026-08-07,STR002,PRD010,0,OUT_OF_STOCK
2026-08-07,STR002,PRD011,92,NORMAL
2026-08-07,STR002,PRD012,369,OVERSTOCKED
2026-08-07,STR002,PRD013,162,NORMAL
2026-08-07,STR002,PRD014,32,NORMAL
2026-08-07,STR002,PRD015,65,NORMAL
2026-08-07,STR002,PRD016,24,LOW_STOCK
2026-08-07,STR002,PRD017,5,LOW_STOCK
2026-08-07,STR002,PRD018,101,NORMAL
2026-08-07,STR002,PRD019,30,LOW_STOCK
2026-08-07,STR002,PRD020,78,NORMAL
2026-08-07,STR002,PRD021,116,NORMAL
2026-08-07,STR002,PRD022,25,LOW_STOCK
2026-08-07,STR002,PRD023,101,NORMAL
2026-08-07,STR002,PRD024,111,NORMAL
2026-08-07,STR002,PRD025,17,LOW_STOCK
2026-08-07,STR003,PRD001,86,NORMAL
2026-08-07,STR003,PRD002,45,NORMAL
2026-08-07,STR003,PRD003,0,OUT_OF_STOCK
2026-08-07,STR003,PRD004,36,LOW_STOCK
2026-08-07,STR003,PRD005,11,NORMAL
2026-08-07,STR003,PRD006,49,LOW_STOCK
2026-08-07,STR003,PRD007,57,NORMAL
2026-08-07,STR003,PRD008,27,NORMAL
2026-08-07,STR003,PRD009,56,NORMAL
2026-08-07,STR003,PRD010,15,NORMAL
2026-08-07,STR003,PRD011,47,NORMAL
2026-08-07,STR003,PRD012,11,LOW_STOCK
2026-08-07,STR003,PRD013,81,NORMAL
2026-08-07,STR003,PRD014,15,LOW_STOCK
2026-08-07,STR003,PRD015,41,NORMAL
2026-08-07,STR003,PRD016,36,LOW_STOCK
2026-08-07,STR003,PRD017,0,OUT_OF_STOCK
2026-08-07,STR003,PRD018,66,LOW_STOCK
2026-08-07,STR003,PRD019,41,NORMAL
2026-08-07,STR003,PRD020,18,LOW_STOCK
2026-08-07,STR003,PRD021,36,LOW_STOCK
2026-08-07,STR003,PRD022,33,NORMAL
2026-08-07,STR003,PRD023,42,NORMAL
2026-08-07,STR003,PRD024,51,NORMAL
2026-08-07,STR003,PRD025,19,LOW_STOCK
2026-08-08,STR001,PRD001,23,LOW_STOCK
2026-08-08,STR001,PRD002,35,NORMAL
2026-08-08,STR001,PRD003,0,OUT_OF_STOCK
2026-08-08,STR001,PRD004,38,LOW_STOCK
2026-08-08,STR001,PRD005,8,LOW_STOCK
2026-08-08,STR001,PRD006,38,LOW_STOCK
2026-08-08,STR001,PRD007,46,NORMAL
2026-08-08,STR001,PRD008,25,NORMAL
2026-08-08,STR001,PRD009,28,NORMAL
2026-08-08,STR001,PRD010,0,OUT_OF_STOCK
2026-08-08,STR001,PRD011,54,NORMAL
2026-08-08,STR001,PRD012,17,NORMAL
2026-08-08,STR001,PRD013,112,NORMAL
2026-08-08,STR001,PRD014,5,LOW_STOCK
2026-08-08,STR001,PRD015,2,LOW_STOCK
2026-08-08,STR001,PRD016,3,LOW_STOCK
2026-08-08,STR001,PRD017,0,OUT_OF_STOCK
2026-08-08,STR001,PRD018,91,NORMAL
2026-08-08,STR001,PRD019,0,OUT_OF_STOCK
2026-08-08,STR001,PRD020,66,NORMAL
2026-08-08,STR001,PRD021,52,NORMAL
2026-08-08,STR001,PRD022,8,LOW_STOCK
2026-08-08,STR001,PRD023,90,NORMAL
2026-08-08,STR001,PRD024,86,NORMAL
2026-08-08,STR001,PRD025,1,LOW_STOCK
2026-08-08,STR002,PRD001,31,NORMAL
2026-08-08,STR002,PRD002,47,NORMAL
2026-08-08,STR002,PRD003,5,LOW_STOCK
2026-08-08,STR002,PRD004,79,NORMAL
2026-08-08,STR002,PRD005,13,NORMAL
2026-08-08,STR002,PRD006,136,NORMAL
2026-08-08,STR002,PRD007,88,NORMAL
2026-08-08,STR002,PRD008,29,NORMAL
2026-08-08,STR002,PRD009,37,NORMAL
2026-08-08,STR002,PRD010,12,NORMAL
2026-08-08,STR002,PRD011,80,NORMAL
2026-08-08,STR002,PRD012,369,OVERSTOCKED
2026-08-08,STR002,PRD013,153,NORMAL
2026-08-08,STR002,PRD014,21,LOW_STOCK
2026-08-08,STR002,PRD015,60,NORMAL
2026-08-08,STR002,PRD016,6,LOW_STOCK
2026-08-08,STR002,PRD017,52,NORMAL
2026-08-08,STR002,PRD018,99,NORMAL
2026-08-08,STR002,PRD019,18,LOW_STOCK
2026-08-08,STR002,PRD020,63,NORMAL
2026-08-08,STR002,PRD021,110,NORMAL
2026-08-08,STR002,PRD022,10,LOW_STOCK
2026-08-08,STR002,PRD023,86,NORMAL
2026-08-08,STR002,PRD024,100,NORMAL
2026-08-08,STR002,PRD025,2,LOW_STOCK
2026-08-08,STR003,PRD001,82,NORMAL
2026-08-08,STR003,PRD002,37,NORMAL
2026-08-08,STR003,PRD003,0,OUT_OF_STOCK
2026-08-08,STR003,PRD004,28,LOW_STOCK
2026-08-08,STR003,PRD005,6,LOW_STOCK
2026-08-08,STR003,PRD006,39,LOW_STOCK
2026-08-08,STR003,PRD007,49,NORMAL
2026-08-08,STR003,PRD008,21,NORMAL
2026-08-08,STR003,PRD009,47,NORMAL
2026-08-08,STR003,PRD010,6,LOW_STOCK
2026-08-08,STR003,PRD011,42,NORMAL
2026-08-08,STR003,PRD012,1,LOW_STOCK
2026-08-08,STR003,PRD013,75,NORMAL
2026-08-08,STR003,PRD014,6,LOW_STOCK
2026-08-08,STR003,PRD015,33,NORMAL
2026-08-08,STR003,PRD016,21,LOW_STOCK
2026-08-08,STR003,PRD017,49,NORMAL
2026-08-08,STR003,PRD018,50,LOW_STOCK
2026-08-08,STR003,PRD019,22,LOW_STOCK
2026-08-08,STR003,PRD020,69,NORMAL
2026-08-08,STR003,PRD021,136,NORMAL
2026-08-08,STR003,PRD022,24,LOW_STOCK
2026-08-08,STR003,PRD023,30,LOW_STOCK
2026-08-08,STR003,PRD024,41,LOW_STOCK
2026-08-08,STR003,PRD025,11,LOW_STOCK
2026-08-09,STR001,PRD001,15,LOW_STOCK
2026-08-09,STR001,PRD002,29,NORMAL
2026-08-09,STR001,PRD003,0,OUT_OF_STOCK
2026-08-09,STR001,PRD004,30,LOW_STOCK
2026-08-09,STR001,PRD005,2,LOW_STOCK
2026-08-09,STR001,PRD006,130,NORMAL
2026-08-09,STR001,PRD007,41,NORMAL
2026-08-09,STR001,PRD008,16,LOW_STOCK
2026-08-09,STR001,PRD009,22,LOW_STOCK
2026-08-09,STR001,PRD010,0,OUT_OF_STOCK
2026-08-09,STR001,PRD011,46,NORMAL
2026-08-09,STR001,PRD012,12,LOW_STOCK
2026-08-09,STR001,PRD013,102,NORMAL
2026-08-09,STR001,PRD014,0,OUT_OF_STOCK
2026-08-09,STR001,PRD015,61,NORMAL
2026-08-09,STR001,PRD016,99,NORMAL
2026-08-09,STR001,PRD017,0,OUT_OF_STOCK
2026-08-09,STR001,PRD018,91,NORMAL
2026-08-09,STR001,PRD019,74,NORMAL
2026-08-09,STR001,PRD020,52,NORMAL
2026-08-09,STR001,PRD021,44,LOW_STOCK
2026-08-09,STR001,PRD022,57,NORMAL
2026-08-09,STR001,PRD023,82,NORMAL
2026-08-09,STR001,PRD024,80,NORMAL
2026-08-09,STR001,PRD025,31,NORMAL
2026-08-09,STR002,PRD001,25,LOW_STOCK
2026-08-09,STR002,PRD002,39,NORMAL
2026-08-09,STR002,PRD003,0,OUT_OF_STOCK
2026-08-09,STR002,PRD004,74,NORMAL
2026-08-09,STR002,PRD005,11,NORMAL
2026-08-09,STR002,PRD006,130,NORMAL
2026-08-09,STR002,PRD007,83,NORMAL
2026-08-09,STR002,PRD008,20,LOW_STOCK
2026-08-09,STR002,PRD009,33,NORMAL
2026-08-09,STR002,PRD010,8,LOW_STOCK
2026-08-09,STR002,PRD011,69,NORMAL
2026-08-09,STR002,PRD012,369,OVERSTOCKED
2026-08-09,STR002,PRD013,141,NORMAL
2026-08-09,STR002,PRD014,16,LOW_STOCK
2026-08-09,STR002,PRD015,51,NORMAL
2026-08-09,STR002,PRD016,110,NORMAL
2026-08-09,STR002,PRD017,36,NORMAL
2026-08-09,STR002,PRD018,97,NORMAL
2026-08-09,STR002,PRD019,0,OUT_OF_STOCK
2026-08-09,STR002,PRD020,47,NORMAL
2026-08-09,STR002,PRD021,104,NORMAL
2026-08-09,STR002,PRD022,49,NORMAL
2026-08-09,STR002,PRD023,80,NORMAL
2026-08-09,STR002,PRD024,92,NORMAL
2026-08-09,STR002,PRD025,0,OUT_OF_STOCK
2026-08-09,STR003,PRD001,80,NORMAL
2026-08-09,STR003,PRD002,33,NORMAL
2026-08-09,STR003,PRD003,0,OUT_OF_STOCK
2026-08-09,STR003,PRD004,107,NORMAL
2026-08-09,STR003,PRD005,4,LOW_STOCK
2026-08-09,STR003,PRD006,29,LOW_STOCK
2026-08-09,STR003,PRD007,44,NORMAL
2026-08-09,STR003,PRD008,12,LOW_STOCK
2026-08-09,STR003,PRD009,42,NORMAL
2026-08-09,STR003,PRD010,1,LOW_STOCK
2026-08-09,STR003,PRD011,32,LOW_STOCK
2026-08-09,STR003,PRD012,0,OUT_OF_STOCK
2026-08-09,STR003,PRD013,65,NORMAL
2026-08-09,STR003,PRD014,0,OUT_OF_STOCK
2026-08-09,STR003,PRD015,27,LOW_STOCK
2026-08-09,STR003,PRD016,1,LOW_STOCK
2026-08-09,STR003,PRD017,31,NORMAL
2026-08-09,STR003,PRD018,39,LOW_STOCK
2026-08-09,STR003,PRD019,6,LOW_STOCK
2026-08-09,STR003,PRD020,50,NORMAL
2026-08-09,STR003,PRD021,122,NORMAL
2026-08-09,STR003,PRD022,16,LOW_STOCK
2026-08-09,STR003,PRD023,21,LOW_STOCK
2026-08-09,STR003,PRD024,32,LOW_STOCK
2026-08-09,STR003,PRD025,0,OUT_OF_STOCK
2026-08-10,STR001,PRD001,9,LOW_STOCK
2026-08-10,STR001,PRD002,25,NORMAL
2026-08-10,STR001,PRD003,0,OUT_OF_STOCK
2026-08-10,STR001,PRD004,27,LOW_STOCK
2026-08-10,STR001,PRD005,23,NORMAL
2026-08-10,STR001,PRD006,123,NORMAL
2026-08-10,STR001,PRD007,35,LOW_STOCK
2026-08-10,STR001,PRD008,11,LOW_STOCK
2026-08-10,STR001,PRD009,15,LOW_STOCK
2026-08-10,STR001,PRD010,17,NORMAL
2026-08-10,STR001,PRD011,36,LOW_STOCK
2026-08-10,STR001,PRD012,5,LOW_STOCK
2026-08-10,STR001,PRD013,92,NORMAL
2026-08-10,STR001,PRD014,49,NORMAL
2026-08-10,STR001,PRD015,54,NORMAL
2026-08-10,STR001,PRD016,86,NORMAL
2026-08-10,STR001,PRD017,57,NORMAL
2026-08-10,STR001,PRD018,89,NORMAL
2026-08-10,STR001,PRD019,58,NORMAL
2026-08-10,STR001,PRD020,41,NORMAL
2026-08-10,STR001,PRD021,33,LOW_STOCK
2026-08-10,STR001,PRD022,48,NORMAL
2026-08-10,STR001,PRD023,72,NORMAL
2026-08-10,STR001,PRD024,68,NORMAL
2026-08-10,STR001,PRD025,19,LOW_STOCK
2026-08-10,STR002,PRD001,23,LOW_STOCK
2026-08-10,STR002,PRD002,37,NORMAL
2026-08-10,STR002,PRD003,0,OUT_OF_STOCK
2026-08-10,STR002,PRD004,68,NORMAL
2026-08-10,STR002,PRD005,9,LOW_STOCK
2026-08-10,STR002,PRD006,126,NORMAL
2026-08-10,STR002,PRD007,78,NORMAL
2026-08-10,STR002,PRD008,17,LOW_STOCK
2026-08-10,STR002,PRD009,28,NORMAL
2026-08-10,STR002,PRD010,4,LOW_STOCK
2026-08-10,STR002,PRD011,64,NORMAL
2026-08-10,STR002,PRD012,369,OVERSTOCKED
2026-08-10,STR002,PRD013,137,NORMAL
2026-08-10,STR002,PRD014,65,NORMAL
2026-08-10,STR002,PRD015,41,NORMAL
2026-08-10,STR002,PRD016,98,NORMAL
2026-08-10,STR002,PRD017,20,LOW_STOCK
2026-08-10,STR002,PRD018,95,NORMAL
2026-08-10,STR002,PRD019,71,NORMAL
2026-08-10,STR002,PRD020,38,NORMAL
2026-08-10,STR002,PRD021,99,NORMAL
2026-08-10,STR002,PRD022,37,NORMAL
2026-08-10,STR002,PRD023,70,NORMAL
2026-08-10,STR002,PRD024,85,NORMAL
2026-08-10,STR002,PRD025,0,OUT_OF_STOCK
2026-08-10,STR003,PRD001,76,NORMAL
2026-08-10,STR003,PRD002,29,NORMAL
2026-08-10,STR003,PRD003,0,OUT_OF_STOCK
2026-08-10,STR003,PRD004,104,NORMAL
2026-08-10,STR003,PRD005,1,LOW_STOCK
2026-08-10,STR003,PRD006,24,LOW_STOCK
2026-08-10,STR003,PRD007,39,NORMAL
2026-08-10,STR003,PRD008,9,LOW_STOCK
2026-08-10,STR003,PRD009,35,NORMAL
2026-08-10,STR003,PRD010,19,NORMAL
2026-08-10,STR003,PRD011,24,LOW_STOCK
2026-08-10,STR003,PRD012,20,NORMAL
2026-08-10,STR003,PRD013,56,LOW_STOCK
2026-08-10,STR003,PRD014,48,NORMAL
2026-08-10,STR003,PRD015,21,LOW_STOCK
2026-08-10,STR003,PRD016,91,NORMAL
2026-08-10,STR003,PRD017,21,LOW_STOCK
2026-08-10,STR003,PRD018,30,LOW_STOCK
2026-08-10,STR003,PRD019,92,NORMAL
2026-08-10,STR003,PRD020,42,NORMAL
2026-08-10,STR003,PRD021,111,NORMAL
2026-08-10,STR003,PRD022,61,NORMAL
2026-08-10,STR003,PRD023,16,LOW_STOCK
2026-08-10,STR003,PRD024,22,LOW_STOCK
2026-08-10,STR003,PRD025,0,OUT_OF_STOCK
2026-08-11,STR001,PRD001,75,NORMAL
2026-08-11,STR001,PRD002,20,LOW_STOCK
2026-08-11,STR001,PRD003,0,OUT_OF_STOCK
2026-08-11,STR001,PRD004,103,NORMAL
2026-08-11,STR001,PRD005,21,NORMAL
2026-08-11,STR001,PRD006,115,NORMAL
2026-08-11,STR001,PRD007,27,LOW_STOCK
2026-08-11,STR001,PRD008,5,LOW_STOCK
2026-08-11,STR001,PRD009,12,LOW_STOCK
2026-08-11,STR001,PRD010,12,NORMAL
2026-08-11,STR001,PRD011,28,LOW_STOCK
2026-08-11,STR001,PRD012,29,NORMAL
2026-08-11,STR001,PRD013,86,NORMAL
2026-08-11,STR001,PRD014,41,NORMAL
2026-08-11,STR001,PRD015,46,NORMAL
2026-08-11,STR001,PRD016,76,NORMAL
2026-08-11,STR001,PRD017,44,NORMAL
2026-08-11,STR001,PRD018,87,NORMAL
2026-08-11,STR001,PRD019,47,NORMAL
2026-08-11,STR001,PRD020,31,LOW_STOCK
2026-08-11,STR001,PRD021,22,LOW_STOCK
2026-08-11,STR001,PRD022,36,NORMAL
2026-08-11,STR001,PRD023,66,NORMAL
2026-08-11,STR001,PRD024,60,NORMAL
2026-08-11,STR001,PRD025,8,LOW_STOCK
2026-08-11,STR002,PRD001,19,LOW_STOCK
2026-08-11,STR002,PRD002,32,NORMAL
2026-08-11,STR002,PRD003,34,NORMAL
2026-08-11,STR002,PRD004,65,NORMAL
2026-08-11,STR002,PRD005,5,LOW_STOCK
2026-08-11,STR002,PRD006,123,NORMAL
2026-08-11,STR002,PRD007,72,NORMAL
2026-08-11,STR002,PRD008,10,LOW_STOCK
2026-08-11,STR002,PRD009,20,LOW_STOCK
2026-08-11,STR002,PRD010,19,NORMAL
2026-08-11,STR002,PRD011,57,NORMAL
2026-08-11,STR002,PRD012,369,OVERSTOCKED
2026-08-11,STR002,PRD013,130,NORMAL
2026-08-11,STR002,PRD014,57,NORMAL
2026-08-11,STR002,PRD015,34,NORMAL
2026-08-11,STR002,PRD016,88,NORMAL
2026-08-11,STR002,PRD017,10,LOW_STOCK
2026-08-11,STR002,PRD018,94,NORMAL
2026-08-11,STR002,PRD019,55,NORMAL
2026-08-11,STR002,PRD020,27,LOW_STOCK
2026-08-11,STR002,PRD021,88,NORMAL
2026-08-11,STR002,PRD022,29,NORMAL
2026-08-11,STR002,PRD023,62,NORMAL
2026-08-11,STR002,PRD024,77,NORMAL
2026-08-11,STR002,PRD025,37,NORMAL
2026-08-11,STR003,PRD001,72,NORMAL
2026-08-11,STR003,PRD002,24,NORMAL
2026-08-11,STR003,PRD003,0,OUT_OF_STOCK
2026-08-11,STR003,PRD004,98,NORMAL
2026-08-11,STR003,PRD005,28,NORMAL
2026-08-11,STR003,PRD006,122,NORMAL
2026-08-11,STR003,PRD007,31,LOW_STOCK
2026-08-11,STR003,PRD008,3,LOW_STOCK
2026-08-11,STR003,PRD009,30,NORMAL
2026-08-11,STR003,PRD010,14,NORMAL
2026-08-11,STR003,PRD011,19,LOW_STOCK
2026-08-11,STR003,PRD012,14,LOW_STOCK
2026-08-11,STR003,PRD013,48,LOW_STOCK
2026-08-11,STR003,PRD014,39,NORMAL
2026-08-11,STR003,PRD015,17,LOW_STOCK
2026-08-11,STR003,PRD016,79,NORMAL
2026-08-11,STR003,PRD017,11,LOW_STOCK
2026-08-11,STR003,PRD018,201,NORMAL
2026-08-11,STR003,PRD019,77,NORMAL
2026-08-11,STR003,PRD020,32,LOW_STOCK
2026-08-11,STR003,PRD021,106,NORMAL
2026-08-11,STR003,PRD022,53,NORMAL
2026-08-11,STR003,PRD023,8,LOW_STOCK
2026-08-11,STR003,PRD024,101,NORMAL
2026-08-11,STR003,PRD025,34,NORMAL
2026-08-12,STR001,PRD001,73,NORMAL
2026-08-12,STR001,PRD002,18,LOW_STOCK
2026-08-12,STR001,PRD003,0,OUT_OF_STOCK
2026-08-12,STR001,PRD004,101,NORMAL
2026-08-12,STR001,PRD005,18,NORMAL
2026-08-12,STR001,PRD006,108,NORMAL
2026-08-12,STR001,PRD007,23,LOW_STOCK
2026-08-12,STR001,PRD008,44,NORMAL
2026-08-12,STR001,PRD009,62,NORMAL
2026-08-12,STR001,PRD010,7,LOW_STOCK
2026-08-12,STR001,PRD011,18,LOW_STOCK
2026-08-12,STR001,PRD012,25,NORMAL
2026-08-12,STR001,PRD013,80,NORMAL
2026-08-12,STR001,PRD014,34,NORMAL
2026-08-12,STR001,PRD015,39,NORMAL
2026-08-12,STR001,PRD016,68,NORMAL
2026-08-12,STR001,PRD017,31,NORMAL
2026-08-12,STR001,PRD018,87,NORMAL
2026-08-12,STR001,PRD019,31,LOW_STOCK
2026-08-12,STR001,PRD020,20,LOW_STOCK
2026-08-12,STR001,PRD021,129,NORMAL
2026-08-12,STR001,PRD022,24,LOW_STOCK
2026-08-12,STR001,PRD023,59,NORMAL
2026-08-12,STR001,PRD024,55,NORMAL
2026-08-12,STR001,PRD025,0,OUT_OF_STOCK
2026-08-12,STR002,PRD001,13,LOW_STOCK
2026-08-12,STR002,PRD002,26,NORMAL
2026-08-12,STR002,PRD003,32,NORMAL
2026-08-12,STR002,PRD004,61,NORMAL
2026-08-12,STR002,PRD005,2,LOW_STOCK
2026-08-12,STR002,PRD006,120,NORMAL
2026-08-12,STR002,PRD007,67,NORMAL
2026-08-12,STR002,PRD008,6,LOW_STOCK
2026-08-12,STR002,PRD009,12,LOW_STOCK
2026-08-12,STR002,PRD010,12,NORMAL
2026-08-12,STR002,PRD011,51,NORMAL
2026-08-12,STR002,PRD012,368,OVERSTOCKED
2026-08-12,STR002,PRD013,121,NORMAL
2026-08-12,STR002,PRD014,53,NORMAL
2026-08-12,STR002,PRD015,30,LOW_STOCK
2026-08-12,STR002,PRD016,76,NORMAL
2026-08-12,STR002,PRD017,0,OUT_OF_STOCK
2026-08-12,STR002,PRD018,94,NORMAL
2026-08-12,STR002,PRD019,47,NORMAL
2026-08-12,STR002,PRD020,15,LOW_STOCK
2026-08-12,STR002,PRD021,77,NORMAL
2026-08-12,STR002,PRD022,21,LOW_STOCK
2026-08-12,STR002,PRD023,56,NORMAL
2026-08-12,STR002,PRD024,67,NORMAL
2026-08-12,STR002,PRD025,25,NORMAL
2026-08-12,STR003,PRD001,66,NORMAL
2026-08-12,STR003,PRD002,18,LOW_STOCK
2026-08-12,STR003,PRD003,0,OUT_OF_STOCK
2026-08-12,STR003,PRD004,95,NORMAL
2026-08-12,STR003,PRD005,22,NORMAL
2026-08-12,STR003,PRD006,116,NORMAL
2026-08-12,STR003,PRD007,24,LOW_STOCK
2026-08-12,STR003,PRD008,43,NORMAL
2026-08-12,STR003,PRD009,27,NORMAL
2026-08-12,STR003,PRD010,11,NORMAL
2026-08-12,STR003,PRD011,14,LOW_STOCK
2026-08-12,STR003,PRD012,6,LOW_STOCK
2026-08-12,STR003,PRD013,186,NORMAL
2026-08-12,STR003,PRD014,33,NORMAL
2026-08-12,STR003,PRD015,10,LOW_STOCK
2026-08-12,STR003,PRD016,65,NORMAL
2026-08-12,STR003,PRD017,1,LOW_STOCK
2026-08-12,STR003,PRD018,193,NORMAL
2026-08-12,STR003,PRD019,64,NORMAL
2026-08-12,STR003,PRD020,19,LOW_STOCK
2026-08-12,STR003,PRD021,96,NORMAL
2026-08-12,STR003,PRD022,44,NORMAL
2026-08-12,STR003,PRD023,90,NORMAL
2026-08-12,STR003,PRD024,92,NORMAL
2026-08-12,STR003,PRD025,29,NORMAL
2026-08-13,STR001,PRD001,69,NORMAL
2026-08-13,STR001,PRD002,53,NORMAL
2026-08-13,STR001,PRD003,0,OUT_OF_STOCK
2026-08-13,STR001,PRD004,95,NORMAL
2026-08-13,STR001,PRD005,14,NORMAL
2026-08-13,STR001,PRD006,104,NORMAL
2026-08-13,STR001,PRD007,84,NORMAL
2026-08-13,STR001,PRD008,39,NORMAL
2026-08-13,STR001,PRD009,56,NORMAL
2026-08-13,STR001,PRD010,0,OUT_OF_STOCK
2026-08-13,STR001,PRD011,97,NORMAL
2026-08-13,STR001,PRD012,21,NORMAL
2026-08-13,STR001,PRD013,71,NORMAL
2026-08-13,STR001,PRD014,27,NORMAL
2026-08-13,STR001,PRD015,31,NORMAL
2026-08-13,STR001,PRD016,57,NORMAL
2026-08-13,STR001,PRD017,17,LOW_STOCK
2026-08-13,STR001,PRD018,85,NORMAL
2026-08-13,STR001,PRD019,21,LOW_STOCK
2026-08-13,STR001,PRD020,75,NORMAL
2026-08-13,STR001,PRD021,120,NORMAL
2026-08-13,STR001,PRD022,14,LOW_STOCK
2026-08-13,STR001,PRD023,47,NORMAL
2026-08-13,STR001,PRD024,48,NORMAL
2026-08-13,STR001,PRD025,33,NORMAL
2026-08-13,STR002,PRD001,85,NORMAL
2026-08-13,STR002,PRD002,20,LOW_STOCK
2026-08-13,STR002,PRD003,29,NORMAL
2026-08-13,STR002,PRD004,58,NORMAL
2026-08-13,STR002,PRD005,0,OUT_OF_STOCK
2026-08-13,STR002,PRD006,112,NORMAL
2026-08-13,STR002,PRD007,59,NORMAL
2026-08-13,STR002,PRD008,39,NORMAL
2026-08-13,STR002,PRD009,63,NORMAL
2026-08-13,STR002,PRD010,6,LOW_STOCK
2026-08-13,STR002,PRD011,42,NORMAL
2026-08-13,STR002,PRD012,368,OVERSTOCKED
2026-08-13,STR002,PRD013,116,NORMAL
2026-08-13,STR002,PRD014,47,NORMAL
2026-08-13,STR002,PRD015,26,LOW_STOCK
2026-08-13,STR002,PRD016,60,NORMAL
2026-08-13,STR002,PRD017,0,OUT_OF_STOCK
2026-08-13,STR002,PRD018,92,NORMAL
2026-08-13,STR002,PRD019,38,LOW_STOCK
2026-08-13,STR002,PRD020,2,LOW_STOCK
2026-08-13,STR002,PRD021,70,NORMAL
2026-08-13,STR002,PRD022,16,LOW_STOCK
2026-08-13,STR002,PRD023,46,NORMAL
2026-08-13,STR002,PRD024,56,NORMAL
2026-08-13,STR002,PRD025,14,LOW_STOCK
2026-08-13,STR003,PRD001,61,NORMAL
2026-08-13,STR003,PRD002,14,LOW_STOCK
2026-08-13,STR003,PRD003,0,OUT_OF_STOCK
2026-08-13,STR003,PRD004,92,NORMAL
2026-08-13,STR003,PRD005,20,NORMAL
2026-08-13,STR003,PRD006,112,NORMAL
2026-08-13,STR003,PRD007,20,LOW_STOCK
2026-08-13,STR003,PRD008,40,NORMAL
2026-08-13,STR003,PRD009,20,LOW_STOCK
2026-08-13,STR003,PRD010,6,LOW_STOCK
2026-08-13,STR003,PRD011,94,NORMAL
2026-08-13,STR003,PRD012,0,OUT_OF_STOCK
2026-08-13,STR003,PRD013,181,NORMAL
2026-08-13,STR003,PRD014,25,LOW_STOCK
2026-08-13,STR003,PRD015,68,NORMAL
2026-08-13,STR003,PRD016,57,NORMAL
2026-08-13,STR003,PRD017,57,NORMAL
2026-08-13,STR003,PRD018,184,NORMAL
2026-08-13,STR003,PRD019,49,NORMAL
2026-08-13,STR003,PRD020,9,LOW_STOCK
2026-08-13,STR003,PRD021,84,NORMAL
2026-08-13,STR003,PRD022,34,NORMAL
2026-08-13,STR003,PRD023,83,NORMAL
2026-08-13,STR003,PRD024,81,NORMAL
2026-08-13,STR003,PRD025,17,LOW_STOCK
2026-08-14,STR001,PRD001,66,NORMAL
2026-08-14,STR001,PRD002,50,NORMAL
2026-08-14,STR001,PRD003,0,OUT_OF_STOCK
2026-08-14,STR001,PRD004,92,NORMAL
2026-08-14,STR001,PRD005,12,NORMAL
2026-08-14,STR001,PRD006,98,NORMAL
2026-08-14,STR001,PRD007,81,NORMAL
2026-08-14,STR001,PRD008,34,NORMAL
2026-08-14,STR001,PRD009,50,NORMAL
2026-08-14,STR001,PRD010,0,OUT_OF_STOCK
2026-08-14,STR001,PRD011,88,NORMAL
2026-08-14,STR001,PRD012,12,LOW_STOCK
2026-08-14,STR001,PRD013,61,NORMAL
2026-08-14,STR001,PRD014,22,LOW_STOCK
2026-08-14,STR001,PRD015,26,LOW_STOCK
2026-08-14,STR001,PRD016,42,LOW_STOCK
2026-08-14,STR001,PRD017,4,LOW_STOCK
2026-08-14,STR001,PRD018,84,NORMAL
2026-08-14,STR001,PRD019,99,NORMAL
2026-08-14,STR001,PRD020,61,NORMAL
2026-08-14,STR001,PRD021,109,NORMAL
2026-08-14,STR001,PRD022,9,LOW_STOCK
2026-08-14,STR001,PRD023,36,LOW_STOCK
2026-08-14,STR001,PRD024,38,LOW_STOCK
2026-08-14,STR001,PRD025,28,NORMAL
2026-08-14,STR002,PRD001,79,NORMAL
2026-08-14,STR002,PRD002,18,LOW_STOCK
2026-08-14,STR002,PRD003,24,NORMAL
2026-08-14,STR002,PRD004,53,NORMAL
2026-08-14,STR002,PRD005,24,NORMAL
2026-08-14,STR002,PRD006,108,NORMAL
